pda_CmW2S,"The space sector, including planets and moons, asteroids, stations and sometimes a lot of dangers of different kinds.\n\nRadiation: 5-10\nTemperature: -200 to -100\n\n[i]Note: When you want to teleport to a sector via console, use the planet name and add 'Sector', for example: [/i]\n[i]tt 'Akua Sector' [/i]","Космический сектор, включающий планеты и луны, астероиды, станции, а иногда и множество опасностей разного рода.\n\nРадиация: 5-10\nТемпература: от -200 до -100\n\n[i]Примечание: Когда ты хочешь телепортироваться в сектор через консоль, используй название планеты и добавь 'Sector', например: [/i]\n[i]tt 'Сектор Акуа'[/i].",,
pda_aKw0S,One of the most dangerous places in Andromeda - only landing on the nearby LEGACY-controlled planet is potentially more deadly. Prepare for combat!,"Одно из самых опасных мест в Андромеде - потенциально более смертоносной является только посадка на соседнюю планету, контролируемую LEGACY. Приготовься к бою!",,
pda_8C0Cv,Most of the inhabited solar systems have a sector hosting an official trading station. A good opportunity for all traders and adventurers!\n\nRadiation: 5-10\nTemperature: -200 to -100,"В большинстве жилых солнечных систем есть сектор, в котором размещается официальная торговая станция. Хорошая возможность для всех торговцев и искателей приключений!\n\nРадиация: 5-10\nТемпература: от -200 до -100",,
pda_8Kuea,Trading Station,Торговая станция,,
pda_eKmOO,Discovered,Разведано,,
pda_K8eec, - -, - -,,
pda_5aWOG,Discovered,Разведано,,
pda_4iu2G,First Time,Впервые,,
pda_K4uKT,Space bound,Граница космоса,,
pda_40GGw,Completed,Завершено,,
pda_4uqOG, - -, - -,,
pda_84qO9,New Task,New Task,,
pda_i845S,New Action,New Action,,
pda_Wm8ua, - -, - -,,
pda_RSo44,O,O,,
pda_CeaOG,B,B,,
pda_K4auW,A,A,,
pda_EmU8m,F,F,,
pda_qOCma,G,G,,
pda_uOGSi,K,K,,
pda_Mi44S,M,M,,
pda_SoMGh,N (Neutron Star),N (Нейтронная звезда),,
pda_SS4SC,BH (Black Hole),BH (Черная дыра),,
pda_mBau8,Irregular Green Sun,Иррегулярное Зеленое Солнце,,
